underlyingAsset,symbol,isActive,isFreezed,borrowingEnabled,stableBorrowRateEnabled,variableBorrowRate,stableBorrowRate,liquidityRate,totalLiquidity,lastUpdateTimestamp,aTokenAddress,totalBorrows,id,totalLiquidityUSD,totalBorrowsUSD,interestPerSecond,aEmissionPerSecond,vEmissionPerSecond,sEmissionPerSecond,aIncentivesAPY,vIncentivesAPY,sIncentivesAPY,availableLiquidity,token_name
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,DAI,True,,True,False,0.0612140018729661,0.0,0.0388007470904944,3601210.8442969243,1722092427,0x82E64f49Ed5EC1bC6e43DAD4FC8Af9bb3A2312EE,3052266.3836324965,10-0xda10009cbd5d07dd0cecc66161fc93d7c9000da1-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,3601700.9690928333,3052681.797087309,3.88060277816667e-11,,,,,,,548944.4606644278,Unknown
0x350a791bfc2c21f9ed5d10980dad2e2638ffa7f6,LINK,True,,True,False,0.0065813701327469,0.0,0.0002227599402388,201834.31216747183,1722092427,0x191c10Aa4AF7C30e871E70C95dB0E4eb77237530,8539.369666866118,10-0x350a791bfc2c21f9ed5d10980dad2e2638ffa7f6-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,2767433.0061961953,117086.79864396476,3.0543536916e-12,,,,,,,193294.9425006057,Unknown
0x7f5c764cbc14f9669b88837ca1490cca17c31607,USDC,True,,True,False,0.05927650616053,0.0,0.0356979282669938,9215252.675744,1722092531,0x625E7708f30cA75bfd92586e17077590C60eb4cD,7563370.95659,10-0x7f5c764cbc14f9669b88837ca1490cca17c31607-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,9215713.438377788,7563749.125137829,0,,,,,,,1651881.7191540012,Unknown
0x68f180fcce6836688e9084f035309e29bf0a2095,WBTC,True,,True,False,0.0060776802632299,0.0,0.0003324437764384,725.38277027,1722092427,0x078f358208685046a11C85e8ad32895DED33A249,49.5972542,10-0x68f180fcce6836688e9084f035309e29bf0a2095-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,50040885.844633386,3421490.883641558,0,,,,,,,675.7855160700001,Unknown
0x4200000000000000000000000000000000000006,WETH,True,,True,False,0.0248760980482581,0.0,0.0175332405330189,18596.42928497888,1722092573,0xe50fA9b3c56FfB159cB0FCA61F5c9D750e8128c8,15420.220350626409,10-0x4200000000000000000000000000000000000006-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,61608616.0988911,51086067.17900518,5.808635072814003375e-8,,,,,,,3176.2089343524713,Unknown
0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,USDT,True,,True,False,0.0630821630427786,0.0,0.0493892583970288,12192270.135908,1722092427,0x6ab707Aca953eDAeFBc4fD23bA73294241490620,10649230.692133,10-0x94b008aa00579c1307b0ef2c499ad98a8ce58e58-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,12192370.234445816,10649318.122316983,0,,,,,,,1543039.443775,Unknown
0x76fb31fb4af56892a25e32cfc43de717950c9278,AAVE,True,,False,False,0.0,0.0,0.0,7658.983857052631,1722092427,0xf329e36C7bF6E5E86ce2150875a84Ce77f477375,0.0,10-0x76fb31fb4af56892a25e32cfc43de717950c9278-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,774220.4908947956,0.0,0,,,,,,,7658.983857052631,Unknown
0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,sUSD,True,,True,False,0.7784193318087888,0.0,0.6166607775983863,6496339.564671648,1722092531,0x6d80113e533a2C0fe82EaBD35f1875DcEA89Ea97,6432969.150318113,10-0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,6500286.61066435,6436877.693714463,6.1703544875549724e-10,,,,,,,63370.41435353458,Unknown
0x4200000000000000000000000000000000000042,OP,True,,True,False,0.0112945915555267,0.0,0.0006560629632317,8429780.439503873,1722092427,0x513c7E3a9c69cA3e22550eF58AC1C0088e918FFf,612070.3143871579,10-0x4200000000000000000000000000000000000042-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,14916496.487702103,1083058.421308076,1.1609034785e-12,,,,,,,7817710.125116715,Unknown
0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,wstETH,True,,True,False,0.0043065111798726,0.0,6.61279650378e-05,21165.167027521977,1722092427,0xc45A479877e1e9Dfe9FcD4056c699575a1045dAA,382.3511261388348,10-0x1f32b1c2345538c0c6f582fcb022739c4a194ebb-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,82310100.10743304,1486941.2288480264,2.571679350711744e-10,,,,,,,20782.815901383143,Unknown
0xc40f949f8a4e094d1b49a23ea9241d289b7b2819,LUSD,True,,True,False,0.0841135552513703,0.0,0.054128345997325,227469.37984544507,1722092427,0x8Eb270e296023E9D92081fdF967dDd7878724424,182975.019047544,10-0xc40f949f8a4e094d1b49a23ea9241d289b7b2819-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,226920.91022614937,182533.83334111696,5.399783281469172e-11,,,,,,,44494.360797901085,Unknown
0xdfa46478f9e5ea86d57387849598dbfb2e964b02,MAI,True,,True,False,0.0634901814005151,0.0,0.0013953472387858,9892.093141282532,1722092427,0x8ffDf2DE812095b1D19CB146E4c004587C0A0692,4348.045599499355,10-0xdfa46478f9e5ea86d57387849598dbfb2e964b02-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,9850.776440175612,4329.884943522103,1.38951899837122e-12,,,,,,,5544.047541783177,Unknown
0x9bcef72be871e61ed4fbbc7630889bee758eb81d,rETH,True,,True,False,0.0049630628013152,0.0,0.0001345962440206,672.7487714354737,1722092427,0x724dc807b04555b71ed48a6896b6F41593b8C637,21.46432227377947,10-0x9bcef72be871e61ed4fbbc7630889bee758eb81d-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,2478558.756606526,79079.42189590949,4.958821309957746e-10,,,,,,,651.2844491616943,Unknown
0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,True,,True,False,0.0815884136081856,0.0,0.0599100231159033,39759447.807541,1722092477,0x38d693cE1dF5AaDF7bC62595A37D667aD57922e5,32439106.408752,10-0x0b2c639c533813f4aa9d7837caf62653d097ff85-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,39761435.779931374,32440728.364072435,0,,,,,,,7320341.398788996,Unknown
0x8d11ec38a3eb5e956b052f67da8bdc9bef8abf3e,DAI,True,,True,True,0.0021575047839491,0.0502696880979936,8.37868840697e-05,20594.744612009108,1710423846,0x82E64f49Ed5EC1bC6e43DAD4FC8Af9bb3A2312EE,889.3442732610035,250-0x8d11ec38a3eb5e956b052f67da8bdc9bef8abf3e-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,20596.289217855006,889.4109740814981,8.3793284025e-14,,,,,,,19705.400338748106,Unknown
0xb3654dc3d10ea7645f8319668e8f54d2574fbdc8,LINK,True,,True,False,0.0001726690034647,0.09,1.533321501e-07,51.598825709669086,1699534678,0x191c10Aa4AF7C30e871E70C95dB0E4eb77237530,0.0572825384764442,250-0xb3654dc3d10ea7645f8319668e8f54d2574fbdc8-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,705.3228184251294,0.7830155227191643,2.09141176635e-15,,,,,,,51.54154317119264,Unknown
0x04068da6c83afcfa0e13ba15a6696662335d5b75,USDC,True,,True,True,0.0105862149172434,0.0513232768646554,0.0022853644231392,102304.821602,1720472948,0x625E7708f30cA75bfd92586e17077590C60eb4cD,24378.135354,250-0x04068da6c83afcfa0e13ba15a6696662335d5b75-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,102311.3803641129,24379.698236257544,0,,,,,,,77926.686248,Unknown
0x321162cd933e2be498cd2267a90534a804051b11,BTC,True,,True,False,0.0050939387958688,0.09,0.000133447949774,0.95617517,1711543451,0x078f358208685046a11C85e8ad32895DED33A249,0.03136328,250-0x321162cd933e2be498cd2267a90534a804051b11-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,65998.80418552781,2164.8114699902535,0,,,,,,,0.92481189,Unknown
0x74b23882a30290451a17c44f4f05243b6b58c76d,ETH,True,,True,False,0.0004795089420292,0.09,1.4388083023e-06,11.411045250855318,1720473119,0xe50fA9b3c56FfB159cB0FCA61F5c9D750e8128c8,0.0351761371456138,250-0x74b23882a30290451a17c44f4f05243b6b58c76d-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,37786.452260279024,116.48200473608117,4.7650941353042e-12,,,,,,,11.375869113709705,Unknown
0x049d68029688eabf473097a2fc38ef61633a3c7a,fUSDT,True,,True,True,0.0010969092831592,0.0859616279448295,0.000609752218813,9628.229662,1710433121,0x6ab707Aca953eDAeFBc4fD23bA73294241490620,240.002024,250-0x049d68029688eabf473097a2fc38ef61633a3c7a-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,9627.65196822028,239.98762387856,0,,,,,,,9388.227638,Unknown
0x6a07a792ab2965c72a5b8088d3a069a7ac3a993b,AAVE,True,,False,False,0.0,0.09,0.0,1.0741214928721037,1709638779,0xf329e36C7bF6E5E86ce2150875a84Ce77f477375,0.0,250-0x6a07a792ab2965c72a5b8088d3a069a7ac3a993b-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,108.53812302844152,0.0,0,,,,,,,1.0741214928721037,Unknown
0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,WFTM,True,,True,False,0.0220004298400578,0.09,0.0024892401247575,122545.2661801599,1721260482,0x6d80113e533a2C0fe82EaBD35f1875DcEA89Ea97,17340.382386865567,250-0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,57048.991622272544,8072.538094298546,1.1588259288372e-12,,,,,,,105204.88379329434,Unknown
0x1e4f97b9f9f913c46f1632781732927b9019c68b,CRV,True,,True,False,0.009508129602222,0.09,0.0005230547722246,1212.6913307224952,1706257288,0x513c7E3a9c69cA3e22550eF58AC1C0088e918FFf,74.45713271792484,250-0x1e4f97b9f9f913c46f1632781732927b9019c68b-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,320.9387606757084,19.70508017379881,1.3842650575e-13,,,,,,,1138.2341980045703,Unknown
0xae75a438b2e0cb8bb01ec1e1e376de11d44477cc,SUSHI,True,,True,False,1.2541542584611933,0.09,0.6693119752482254,100.49885532106119,1698107640,0xc45A479877e1e9Dfe9FcD4056c699575a1045dAA,84.06869522447654,250-0xae75a438b2e0cb8bb01ec1e1e376de11d44477cc-0xa97684ead0e402dc232d5a977953df7ecbab3cdb,71.97504408141313,60.20812899130136,4.7934634430355625e-10,,,,,,,16.430160096584643,Unknown
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,True,,True,False,0.0267410799342482,0.0966164147174048,0.0202607517547459,992855.9308803629,1722092519,0x4d5F47FA6A74757f35C14fD3a6Ef8E3C9BC514E8,885001.3474905412,1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,3276613947.6668124,2920673250.468654,6.686434610362188432e-8,,,,,,,107854.5833898217,Unknown
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,wstETH,True,,True,False,0.0050044355870408,0.0772261649662584,0.0001065329359065,1020972.3262571492,1722091007,0x0B925eD163218f6662a35e0f0371Ac234f9E9371,25569.60124706598,1-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,3955541899.8055344,99064026.0200501,4.1273963492899536e-10,,,,,,,995402.7250100833,Unknown
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,True,,True,False,0.0119045969903243,0.0808330447330675,0.0012754748655183,35430.26524475,1722091547,0x5Ee5bf7ae06D1Be5997A1A72006FE6C607eC6DE8,4745.06097352,1-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,2438651762.251503,326600752.91928655,0,,,,,,,30685.204271230003,Unknown
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,True,,True,False,0.0624311940822716,0.0798023995447901,0.0496501154996566,1526387904.835624,1722092423,0x98C23E9d8f34FEFb1B7BD6a91B7FF122F4e16F5c,1348779830.412558,1-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,1526436871.3596113,1348823099.2695177,0,,,,,,,177608074.4230659,Unknown
0x6b175474e89094c44da98b954eedeac495271d0f,DAI,True,,True,False,0.0602923650552611,0.07963787423502,0.0385887200912345,136167310.82955557,1722092519,0x018008bfb33d285247A21d44E50697654f754e63,116200950.88535792,1-0x6b175474e89094c44da98b954eedeac495271d0f-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,136131511.08186537,116170400.49336064,3.85785746396248e-11,,,,,,,19966359.944197655,Unknown
0x514910771af9ca656af840dff83e8264ecf986ca,LINK,True,,True,False,0.0022396166241775,0.0922396166241775,2.57959677769e-05,11066048.63268974,1722091535,0x5E8C8A7243651DB1384C0dDfDbE39761E8e7E51a,159323.84115516703,1-0x514910771af9ca656af840dff83e8264ecf986ca-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,151750163.48639664,2184828.545860156,3.5374390148e-13,,,,,,,10906724.791534573,Unknown
0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,True,,False,False,0.0,0.09,0.0,1028398.1517625828,1722082019,0xA700b4eB416Be35b2911fd5Dee80678ff64fF6C9,0.0,1-0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,104154488.521527,0.0,0,,,,,,,1028398.1517625828,Unknown
0xbe9895146f7af43049ca1c1ae358b0541ea49704,cbETH,True,,True,False,0.0312150197950649,0.1212150197950649,0.0053242768394058,7964.21581615493,1722077327,0x977b6fc5dE62598B08C85AC8Cf2b745874E8b78c,1598.1826622847072,1-0xbe9895146f7af43049ca1c1ae358b0541ea49704-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,28315254.25999094,5682034.425122916,1.892945400849356406e-8,,,,,,,6366.033153870222,Unknown
0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,True,,True,False,0.0578660671428251,0.1106098874725077,0.0426545056862544,1685546790.985108,1722092687,0x23878914EFE38d27C4D67Ab83ed1b93A74D4086a,1380509063.851775,1-0xdac17f958d2ee523a2206206994597c13d831ec7-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,1685782767.535846,1380702335.1207142,0,,,,,,,305037727.13333297,Unknown
0xae78736cd615f374d3085123a210448e74fc6393,rETH,True,,True,False,0.0069792978201681,0.0969792978201681,0.0002661686251277,46206.29440804058,1722087227,0xCc9EE9483f662091a1de4795249E24aC0aC2630f,2073.136292335793,1-0xae78736cd615f374d3085123a210448e74fc6393-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,169591253.2455441,7609045.184650573,9.7692175629773556e-10,,,,,,,44133.158115704784,Unknown
0x5f98805a4e8be255a32880fdec7f6728c6568ba0,LUSD,True,,True,False,0.0530546850310844,0.1076490369422058,0.0277149499445915,5861899.07632289,1722089375,0x3Fe6a295459FAe07DF8A0ceCC36F37160FE86AA9,3827714.7765155192,1-0x5f98805a4e8be255a32880fdec7f6728c6568ba0-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,5836572.096554738,3811176.7137749586,2.75952045098805e-11,,,,,,,2034184.2998073706,Unknown
0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,True,,True,False,0.0863628492445004,0.2022073424254288,0.0158198828199532,9770870.54295172,1722079811,0x7B95Ec873268a6BFC6427e7a28e396Db9D0ebc65,2753640.699396439,1-0xd533a949740bb3306d119cc777fa900ba034cd52-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,2598983.1683313567,732449.150554557,4.207978138819e-12,,,,,,,7017229.843555281,Unknown
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,MKR,True,,True,False,0.0068163801390272,0.1126589916867649,0.0002389527678843,12950.132777384932,1722072215,0x8A458A9dc9048e005d22849F470891b840296619,567.4718755503923,1-0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,34245085.063993946,1500611.8457398217,6.31882773093e-10,,,,,,,12382.660901834539,Unknown
0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,True,,True,False,0.044665206572396,0.194665206572396,0.0022707515340741,903441.6457702384,1721864399,0xC7B4c17861357B8ABB91F25581E7263E08DCB59c,70683.24867077816,1-0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,1557533.3973078907,121857.92070842156,3.914776448e-12,,,,,,,832758.3970994602,Unknown
0xba100000625a3754423978a60c9317c58a424e3d,BAL,True,,True,False,0.092511882030162,0.312511882030162,0.0114410304443767,2097024.516181652,1721944907,0x2516E7B3F76294e03C42AA4c5b5b4DCE9C436fB8,324295.10929063824,1-0xba100000625a3754423978a60c9317c58a424e3d-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,5432446.084495308,840102.5753836725,2.96385560333189e-11,,,,,,,1772729.4068910137,Unknown
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,True,,True,False,0.0035784028598621,0.1066456053111725,6.58541161412e-05,1844842.397142176,1722071987,0xF6D2224916DDFbbab6e6bd0D1B7034f4Ae0CaB18,42438.88620030971,1-0x1f9840a85d5af5bf1d1762f925bdaddc4201f984-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,14334585.06000733,329753.81801322935,5.1169127834662e-13,,,,,,,1802403.5109418663,Unknown
0x5a98fcbea516cf06857215779fd812ca3bef1b32,LDO,True,,True,False,0.0015005693613236,0.1027867716710296,1.15802146704e-05,5904966.319905418,1722046907,0x9A44fd41566876A39655f74971a3A6eA0a17a454,56962.4830047134,1-0x5a98fcbea516cf06857215779fd812ca3bef1b32-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,9494373.259992631,91587.83406429287,1.86190464762e-14,,,,,,,5848003.836900705,Unknown
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,ENS,True,,True,False,0.006591142231109,0.1295205387782686,0.0001737726236428,226842.95405227836,1721910443,0x545bD6c032eFdde65A377A6719DEF2796C8E0f2e,7476.046367316521,1-0xc18360217d8f7ab5e7c516566761ea12ce7f9d72-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,6044323.645634603,199202.32489750572,4.63025293098061e-12,,,,,,,219366.90768496186,Unknown
0x111111111117dc0aa78b770fa6a738034120c302,1INCH,True,,True,False,0.015165045539613,0.1419050657794411,0.0009199144248741,2935629.7750683664,1722067643,0x71Aef7b30728b9BB371578f36c5A1f1502a5723e,222597.28183396207,1-0x111111111117dc0aa78b770fa6a738034120c302-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,1099529.7694787509,83373.02614250564,3.4455054140358e-13,,,,,,,2713032.4932344044,Unknown
0x853d955acef822db058eb8505911ed77f175b99e,FRAX,True,,True,False,0.0632708311695057,0.0798669870130389,0.0443431171592873,825286.9552194736,1721997347,0xd4e245848d6E1220DBE62e155d89fa327E43CB06,723016.1151769549,1-0x853d955acef822db058eb8505911ed77f175b99e-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,821968.0224647108,720108.469718965,4.416478893782865e-11,,,,,,,102270.84004251868,Unknown
0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,True,,True,False,0.07,0.0,0.0,104286097.62563032,1722088907,0x00907f9921424583e7ffBfEdf84F92B7B2Be4977,104286096.64955062,1-0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,104286097.62563032,104286096.64955062,0,,,,,,,0.9760797023773193,Unknown
0xd33526068d116ce69f19a9ee46f0bd304f21a51f,RPL,True,,True,False,0.063031872915574,0.158031872915574,0.0299144809656099,521167.59308742115,1721995343,0xB76CF92076adBF1D9C39294FA8e7A67579FDe357,309202.5548189172,1-0xd33526068d116ce69f19a9ee46f0bd304f21a51f-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,8517581.646742672,5053380.219690255,4.88900380063908e-10,,,,,,,211965.03826850397,Unknown
0x83f20f44975d03b1b09e64809b757c47f942beea,sDAI,True,,False,False,0.0,0.08,0.0,59670824.537822686,1722078827,0x4C612E3B15b96Ff9A6faED838F8d07d479a8dD4c,0.0,1-0x83f20f44975d03b1b09e64809b757c47f942beea-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,65554302.79605325,0.0,0,,,,,,,59670824.537822686,Unknown
0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,STG,True,,True,False,0.0001194337847958,0.1002218056003351,7.33599203e-08,39164.08104875085,1720049279,0x1bA9843bD4327c6c77011406dE5fA8749F7E3479,30.069968143114423,1-0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,14716.121989640382,11.298958320197483,2.743015734e-17,,,,,,,39134.011080607735,Unknown
0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,KNC,True,,True,False,0.0324146616168131,0.1668211778909523,0.0042028411509299,62034.97313766697,1718814995,0x5b502e3796385E1e9755d7043B9C945C3aCCeC9C,10082.629277516507,1-0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,34056.44466660635,5535.2406669319635,2.30730851839662e-12,,,,,,,51952.34386015047,Unknown
0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,True,,True,False,1.62996335916e-05,0.1200235439151879,1.0627122e-09,684764.9198900423,1721860775,0x82F9c5ad306BBa1AD0De49bB5FA6F01bf61085ef,55.80709314435428,1-0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,1586169.294106403,129.26990704068913,2.31637055e-18,,,,,,,684709.1127968979,Unknown
0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,True,,True,False,0.0610195801629989,0.2170391603259979,0.0412436953469758,680758.2518338183,1722092435,0xb82fa9f31612989525992FCfBB09AB22Eff5c85A,511256.4852142651,1-0xf939e0a03fb07f59a73314e73794be0e57ac1b4e-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,677444.7359264249,508768.00051069807,4.104294585139395e-11,,,,,,,169501.76661955315,Unknown
0x6c3ea9036406852006290770bedfcaba0e23a0e8,PYUSD,True,,True,False,0.0892279625179803,0.3158548594424263,0.0575382583577957,18864964.831362,1722080459,0x0C0d01AbF3e6aDfcA0989eBbA9d6e85dD58EaB1E,15206339.505961,1-0x6c3ea9036406852006290770bedfcaba0e23a0e8-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,18856177.7193932,15199256.545082519,0,,,,,,,3658625.3254010007,Unknown
0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,weETH,True,,True,False,0.0158561411823995,0.07,0.0006913973362895,660003.5516437552,1722092303,0xBdfa7b7893081B35Fb54027489e2Bc7A38275129,52325.55879098867,1-0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,2273869044.0263634,180273981.93522495,2.38202693230547941e-9,,,,,,,607677.9928527665,Unknown
0xf1c9acdc66974dfb6decb12aa385b9cd01190e38,osETH,True,,True,False,0.0159953956666935,0.07,0.0013980521581326,1698.50547518397,1721616527,0x927709711794F3De5DdBF1D176bEE2D55Ba13c21,174.6909996875557,1-0xf1c9acdc66974dfb6decb12aa385b9cd01190e38-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,5730901.270731496,589422.2224902349,4.71714580871804084e-9,,,,,,,1523.8144754964144,Unknown
0x4c9edd5852cd905f086c759e8383e09bff1e68b3,USDe,True,,True,False,0.0769006019895228,0.1669006019895228,0.0394246839090067,77256866.60313079,1722087167,0x4F5923Fc5FD4a93352581b38B7cD26943012DECF,52810002.095921986,1-0x4c9edd5852cd905f086c759e8383e09bff1e68b3-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,77162783.96355015,52745690.60346958,3.937667301407164e-11,,,,,,,24446864.5072088,Unknown
0xa35b1b31ce002fbf2058d22f30f95d405200a15b,ETHx,True,,True,False,0.0082382605524584,0.07,0.0003708552625114,2309.3229633953106,1722014531,0x1c0E06a0b1A4c160c17545FF2A951bfcA57C0002,122.30468050998265,1-0xa35b1b31ce002fbf2058d22f30f95d405200a15b-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,7895447.35020155,418152.93094822514,1.26793271165241055e-9,,,,,,,2187.018282885328,Unknown
0x9d39a5de30e57443bff2a8307a4256c8797a3497,sUSDe,True,,False,False,0.0,0.0,0.0,1235729.8772448648,1722070583,0x4579a27aF00A62C0EB156349f31B345c08386419,0.0,1-0x9d39a5de30e57443bff2a8307a4256c8797a3497-0x2f39d218133afab8f2b819b1066c7e434ad94e9e,1347568.8312750887,0.0,0,,,,,,,1235729.8772448648,Unknown
0x4200000000000000000000000000000000000006,WETH,True,,True,False,0.0268365237555614,0.0,0.0181383453686041,22619.33392512959,1722092747,0xD4a0e0b9149BCee3C920d2E00b5dE09138fd8bb7,17985.905023603744,8453-0x4200000000000000000000000000000000000006-0xe20fcbdbffc4dd138ce8b2e6fbb6cb49777ad64d,74922527.81758992,59575117.1946926,6.0080047552494714e-8,,,,,,,4633.428901525847,Unknown
0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,cbETH,True,,True,False,0.0407013766699549,0.0,0.0090521469861757,1365.8155865906704,1722092471,0xcf3D55c10DB69f28fD1A75Bd73f3D8A2d9c595ad,357.36808108190775,8453-0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22-0xe20fcbdbffc4dd138ce8b2e6fbb6cb49777ad64d,4873748.097196903,1275224.8709648408,3.230149417676737075e-8,,,,,,,1008.4475055087626,Unknown
0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,USDbC,True,,True,False,0.0987613993427484,0.0,0.0658382445009304,1514549.638657,1722092535,0x0a1d576f3eFeF75b330424287a95A366e8281D54,1346211.485309,8453-0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca-0xe20fcbdbffc4dd138ce8b2e6fbb6cb49777ad64d,1514600.5275248587,1346256.7180149064,0,,,,,,,168338.15334800002,Unknown
0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,True,,True,False,0.018610772192612,0.0,0.0018926145987718,4290.787979004248,1722092603,0x99CBC45ea5bb7eF3a5BC08FB1B7E56bB2442Ef0D,513.3528290300027,8453-0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452-0xe20fcbdbffc4dd138ce8b2e6fbb6cb49777ad64d,16683578.30950085,1996034.7995366124,7.3589258468938885e-9,,,,,,,3777.435149974245,Unknown
0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,True,,True,False,0.0901229284945108,0.0,0.0733391948637962,30030863.993342,1722092595,0x4e65fE4DbA92790696d040ac24Aa414708F5c0AB,27153522.700639,8453-0x833589fcd6edb6e08f4c7c32d4f71b54bda02913-0xe20fcbdbffc4dd138ce8b2e6fbb6cb49777ad64d,30031873.030372176,27154435.05900174,0,,,,,,,2877341.2927030027,Unknown
